model_id,edge_index,observed_grade,stored_continuity,max_c0_model_units,max_g1_angle_deg,max_g2_curvature_gap,label_source,design_intent_known
0016__00165964__STEP__Part38,1,G0_only,0,2.00277113871481e-13,90.0,32.202952834652606,computed from source STEP with OCCT 7.9,False
0016__00165964__STEP__Part38,2,G0_only,0,5.373428544165064e-15,45.00000000014621,19.59183776076167,computed from source STEP with OCCT 7.9,False
0016__00165964__STEP__Part38,4,G0_only,0,6.8643338930772424e-15,44.999999999853806,25.44985883221274,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,1,G0_only,0,1.2603435474891315e-13,66.70762604636955,0.0,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,2,G0_only,0,1.2643599595384964e-15,50.77817430572599,0.0,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,3,G0_only,0,1.3121160076839711e-13,66.70762604636955,0.0,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,4,G0_only,0,4.755284288351162e-15,50.77817430572599,0.0,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,5,G0_only,0,1.136050389229762e-13,84.62400062172927,0.0,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,6,G0_only,0,1.9479322838869544e-13,51.2922169515252,0.0,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,7,G0_only,0,1.1536353260396215e-13,51.2922169515252,0.0,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,8,G0_only,0,2.0006422496971014e-13,51.2922169515252,0.0,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,9,G0_only,0,1.188590879620714e-13,84.62400062172927,0.0,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,10,G0_only,0,1.2063452631502126e-13,51.2922169515252,0.0,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,11,G0_only,0,1.7808458623199584e-16,81.38336208942131,0.0,computed from source STEP with OCCT 7.9,False
0016__00166152__STEP__Part8,12,G0_only,0,1.1078921995585784e-14,81.38336208942131,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,1,G0_only,0,1.1527756336890508e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,2,G0_only,0,6.157962478188353e-13,87.00000000000149,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,3,G0_only,0,1.1527756336890508e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,4,G0_only,0,1.6654033288675459e-13,87.0000000000015,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,5,G0_only,0,1.1443916996305594e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,6,G0_only,0,2.4860779239522485e-13,83.99999999997861,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,7,G0_only,0,1.1443916996305594e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,8,G0_only,0,2.7755575615628914e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,9,G0_only,0,1.0517692652666666e-12,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,10,G0_only,0,2.7755575615628914e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,11,G0_only,0,1.1775693440128312e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,12,G0_only,0,2.1932649036731393e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,13,G0_only,0,1.1443916996305594e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,14,G0_only,0,1.1443916996305594e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,15,G0_only,0,1.09289277790789e-13,83.99999999997861,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,16,G0_only,0,1.1443916996305594e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,17,G0_only,0,1.1527756336890508e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,18,G0_only,0,3.874436086032822e-13,87.00000000000149,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,19,G0_only,0,1.1443916996305594e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,20,G0_only,0,1.1527756336890508e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,21,G0_only,0,6.822796272339615e-13,87.0000000000015,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,22,G0_only,0,1.1527756336890508e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,23,G0_only,0,1.1443916996305594e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00166988__STEP__Part52,24,G0_only,0,1.1527756336890508e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00167543__STEP__Part1,1,G0_only,0,5.885602132899753e-13,90.0,1.461538469232225,computed from source STEP with OCCT 7.9,False
0016__00167543__STEP__Part1,2,G0_only,0,5.900894202787842e-13,90.0,1.357142864283949,computed from source STEP with OCCT 7.9,False
0016__00167543__STEP__Part1,3,G0_only,0,1.0635938024529757e-13,90.0,1.461538469232225,computed from source STEP with OCCT 7.9,False
0016__00167543__STEP__Part1,4,G0_only,0,1.145195049900849e-13,90.0,1.357142864283949,computed from source STEP with OCCT 7.9,False
0016__00168361__STEP__Part93,1,G0_fail,0,1.7597069594506099e-06,37.3903958967457,267.0638588562547,computed from source STEP with OCCT 7.9,False
0016__00168361__STEP__Part93,2,G0_only,0,7.818368689241323e-08,80.36110025840335,267.06385885625474,computed from source STEP with OCCT 7.9,False
0016__00168361__STEP__Part93,3,G0_only,0,2.2924366197963637e-11,37.390031141988175,220.77278998781992,computed from source STEP with OCCT 7.9,False
0016__00168361__STEP__Part93,4,G0_only,0,9.457705707771617e-08,80.3611002267263,220.77278998781998,computed from source STEP with OCCT 7.9,False
0016__00168361__STEP__Part93,5,G0_only,0,5.732718375513513e-13,90.0,267.0638588562547,computed from source STEP with OCCT 7.9,False
0016__00168361__STEP__Part93,6,G0_only,0,5.735977311267836e-13,90.0,220.77278998781992,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,1,G0_only,0,2.6237692574149207e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,2,G0_only,0,1.8199600109616695e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,3,G0_only,0,2.6237692574149207e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,4,G0_only,0,2.578312108954645e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,5,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,6,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,7,G0_only,0,2.7755575615628914e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,8,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,9,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,10,G0_only,0,2.7755575615628914e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,11,G0_only,0,1.3552356081833424e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0016__00169191__STEP__Part7,12,G0_only,0,8.003512099456608e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00170836__STEP__Part4,1,G0_only,0,2.7978524602644214e-13,90.0,12.000000004005122,computed from source STEP with OCCT 7.9,False
0017__00170836__STEP__Part4,3,G0_only,0,4.5041004546859946e-13,90.0,12.000000004005125,computed from source STEP with OCCT 7.9,False
0017__00170836__STEP__Part4,4,G0_only,0,2.879483126859496e-13,90.0,13.333333337781335,computed from source STEP with OCCT 7.9,False
0017__00170836__STEP__Part4,6,G0_only,0,4.4823921921280056e-13,90.0,13.333333337781335,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,1,G0_only,0,7.026405890402582e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,2,G0_only,0,1.8676347606888226e-13,74.99999999997246,0.0,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,3,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,4,G0_only,0,4.163336342344337e-17,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,5,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,6,G0_only,0,2.5126385398813156e-14,90.0,8.476363711646604,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,7,G0_only,0,4.306248709832447e-14,90.0,8.476363711646604,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,8,G0_only,0,9.114552385517414e-14,90.0,1.108761434186337,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,9,G0_only,0,1.5700924586837752e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,10,G0_only,0,5.283133303964841e-13,89.9999999999817,1.108761434186337,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,11,G0_only,0,1.5700924586837752e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,12,G0_only,0,5.989192036964899e-13,90.0,1.108761434186337,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,13,G0_only,0,6.234950139077336e-10,86.24999999999382,8.112447589481746,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,14,G0_only,0,5.935074421038853e-13,90.0,8.476363711646604,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,15,G0_only,0,6.234035983073591e-10,60.000000000023135,0.783173854579051,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,16,G0_only,0,5.924761946954604e-13,90.0,8.476363711646604,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,17,G0_only,0,6.233828945714431e-10,3.7500000000240408,8.476363711646602,computed from source STEP with OCCT 7.9,False
0017__00172668__STEP__Part24,18,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,1,G0_only,0,4.712317304229716e-13,90.0,2104.8502390577296,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,2,G0_only,0,5.579688316704692e-13,90.0,2104.850239057729,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,3,G0_only,0,5.108683182086684e-13,90.0,631.4550717174252,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,4,G0_only,0,8.792917292008169e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,5,G0_fail,0,1.3219933982488572e-08,89.99999999999997,4420.185502023092,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,6,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,7,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,8,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,9,G0_only,0,4.754632504211698e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,10,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,11,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,12,G0_fail,0,7.644668192966674e-09,89.99999999999999,4420.185502023093,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,13,G0_only,0,5.647584223090296e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,14,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,15,G0_only,0,5.232725656400545e-13,45.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,16,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,17,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,18,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,19,G0_only,0,1.4144570573327827e-13,45.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,20,G0_only,0,1.444837551523766e-09,89.99999999999999,4420.185502023093,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,22,G1_only,1,3.689249488061734e-13,6.410092226920812e-11,4420.185502023092,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,24,G0_fail,0,8.090860385591923e-09,0.6852873009622529,4420.185502023091,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,25,G0_only,0,4.77460460210757e-13,90.0,631.4550717174252,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,26,G1_only,1,3.3879404181003006e-13,2.1500549798570274e-11,631.4550717174251,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,27,G1_only,1,2.4872347414206387e-13,1.69046490860778e-11,631.455071717425,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,28,G0_fail,0,1.3219933982795814e-08,89.99999999999997,4420.185502023092,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,29,G0_fail,0,1.1294027935701515e-08,0.8096403985700853,4420.185502023091,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,30,G0_fail,0,1.1293767316658884e-08,0.8096403985367586,4420.185502023091,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,31,G0_only,0,4.797736572473087e-13,90.0,2104.8502390577296,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,32,G0_only,0,5.652014114868594e-13,90.0,2104.850239057729,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,33,G0_only,0,8.792917292008169e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,34,G0_only,0,5.647584223090296e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,35,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,36,G0_only,0,4.754632504211698e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,37,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,38,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0017__00176275__STEP__Part844,40,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,1,G0_only,0,1.734723475976807e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,2,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,3,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,4,G0_only,0,5.400020708368203e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,5,G0_only,0,3.0518261969943705e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,6,G0_only,0,5.400020708368203e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,7,G0_only,0,2.882798865248688e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,8,G0_only,0,5.4154597473043964e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,9,G0_only,0,3.0518207699453426e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,10,G0_only,0,3.3911687592680255e-13,81.00000000001184,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,11,G0_only,0,8.673617379884035e-18,81.00000000001184,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,12,G0_only,0,2.882798865248688e-13,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,13,G0_only,0,3.3912814052127257e-13,80.9999999999742,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,14,G0_only,0,8.673617379884035e-18,81.00000000001184,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,15,G0_only,0,5.399154060049409e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,16,G0_only,0,5.41441891321881e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,17,G0_only,0,1.7520707107365752e-16,89.99999999996237,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,18,G0_only,0,1.0408340855860843e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,19,G0_only,0,8.673617379884035e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,20,G0_only,0,8.673617379884035e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,21,G0_only,0,2.7809732887839817e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,22,G0_only,0,8.673617379884035e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,23,G0_only,0,5.399154060049409e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00180497__STEP__Part57,24,G0_only,0,2.7809732887839817e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,1,G0_only,0,2.2022716992366428e-11,90.0,256.0000000251659,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,3,G0_only,0,2.400568633340834e-11,90.0,256.00000002516583,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,4,G0_only,0,2.2022716998641107e-11,90.0,256.00000002516583,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,5,G0_only,0,2.202271699211719e-11,90.0,256.0000000251659,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,7,G0_only,0,2.4005686333110493e-11,90.0,256.00000002516583,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,8,G0_only,0,2.2022716986170455e-11,90.0,256.0000000251659,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,9,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,10,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,11,G0_only,0,1.3877787807814457e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,12,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,13,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,14,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,15,G0_only,0,1.3877787807814457e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,16,G0_only,0,1.3877787807814457e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,17,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,18,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,19,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182041__STEP__Part11,20,G0_only,0,1.3877787807814457e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00182849__STEP__Part444,1,G0_only,0,1.9001467066459554e-13,90.0,105.1607304433527,computed from source STEP with OCCT 7.9,False
0018__00182849__STEP__Part444,2,G1_only,1,1.5949238898077421e-13,3.0823565396993586e-11,289.192008719137,computed from source STEP with OCCT 7.9,False
0018__00182849__STEP__Part444,3,G1_only,1,1.5949126596721504e-13,3.0405208626508096e-11,289.192008719137,computed from source STEP with OCCT 7.9,False
0018__00182849__STEP__Part444,5,G1_only,1,1.5998477505310387e-13,2.7687056302107718e-11,394.3527391624897,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,1,G0_only,0,9.781625613217767e-16,90.0,0.6873271093175692,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,2,G0_only,0,0.0,27.02292761354762,2.4620960208991596,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,3,G0_only,0,1.1443916996305594e-16,90.0,0.6873271093175692,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,4,G0_only,0,3.469446951953614e-18,72.8488060882949,0.027921102618816022,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,5,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,6,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,7,G0_only,0,3.469446951953614e-18,72.74756743469183,0.003492786604190392,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,8,G0_only,0,5.555550357610066e-13,19.4088381092857,4.446025393453867,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,9,unknown,0,8.123661457001957e-14,90.0,4.446025393453867,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,10,G0_only,0,5.229011489473027e-13,19.408838109309393,4.446025393453867,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,11,G0_only,0,4.6574881405517863e-14,90.0,4.446025393453868,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,12,unknown,0,1.9484414082171497e-14,90.0,4.446025393453867,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,13,G0_only,0,3.569473148020355e-13,15.383849994353465,4.446025393453868,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,14,G0_only,0,8.125262307106802e-14,90.0,4.446025393453867,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,15,G0_only,0,3.3761865798422097e-13,15.383849994343592,4.446025393453867,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,16,G0_only,0,9.777686967753793e-16,90.0,0.25431898544338005,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,17,G0_only,0,9.781625613217767e-16,90.0,3.2321754066655988,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,18,G0_only,0,1.606904219002663e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,19,G0_only,0,2.6824286051179962e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,20,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,21,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,22,G0_only,0,2.6754008786337457e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,23,G0_only,0,3.8039050899441476e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,24,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,25,G0_only,0,2.6754008786337457e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,26,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,27,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,28,G0_only,0,1.606904219002663e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,29,G0_only,0,1.606904219002663e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,30,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,31,G0_only,0,1.606904219002663e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,32,G0_only,0,2.6824286051179962e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,33,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,34,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,35,G0_only,0,1.1102230246251565e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,36,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,37,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,38,G0_only,0,2.7755575615628914e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,39,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,40,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,41,G0_only,0,1.1102230246251565e-16,90.0,0.25431898544338005,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,42,G1_only,2,0.0,5.490025407877169e-09,0.7868171373247694,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,43,G0_only,0,1.1248642769581074e-13,70.5632313774764,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,44,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,45,G0_only,0,3.5347877923525835e-14,73.07877373361791,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,46,G0_only,0,2.2021547959078693e-13,70.56323137747641,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,47,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,48,G0_only,0,2.5794973128305504e-13,70.62989063850213,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,49,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,50,G0_only,0,1.6502239647703268e-13,70.62989063850213,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,51,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,52,G0_only,0,3.5347877923525835e-14,73.07877373361788,0.0,computed from source STEP with OCCT 7.9,False
0018__00183689__STEP__Part1,53,G0_only,0,2.7755575615628914e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
